ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
GabingDolchariSapmara-125-back-1,,GabingDolchariSapmara,125-back,pʰɛkuŋ,pʰɛkuŋ,pʰ ɛ k u ŋ,,Kim2011,,,,
NaitongLombapara-125-back-1,,NaitongLombapara,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
KemaPakkhipara-125-back-1,,KemaPakkhipara,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
TongpaiTongpaipara-125-back-1,,TongpaiTongpaipara,125-back,pʰɛkuŋ,pʰɛkuŋ,pʰ ɛ k u ŋ,,Kim2011,,,,
AshongMildhanpara-125-back-1,,AshongMildhanpara,125-back,pʰɪkuŋ,pʰɪkuŋ,pʰ ɪ k u ŋ,,Kim2011,,,,
DendakNoimailGutchagram-125-back-1,,DendakNoimailGutchagram,125-back,pʰɪkuŋ,pʰɪkuŋ,pʰ ɪ k u ŋ,,Kim2011,,,,
KhaliBeltolipara-125-back-1,,KhaliBeltolipara,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
UsoiRobertpara-125-back-1,,UsoiRobertpara,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
UsoiBethanipara-125-back-1,,UsoiBethanipara,125-back,pʰɛkuŋ,pʰɛkuŋ,pʰ ɛ k u ŋ,,Kim2011,,,,
UsoiKatchaptali-125-back-1,,UsoiKatchaptali,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
AnokLaiphuKarbaripara-125-back-1,,AnokLaiphuKarbaripara,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
KewaKrishnaDayalpara-125-back-1,,KewaKrishnaDayalpara,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
PhatungJarichandrapara-125-back-1,,PhatungJarichandrapara,125-back,pʰikouŋ,pʰikouŋ,pʰ i k ou ŋ,,Kim2011,,,,
DebbarmaDoluchara-125-back-1,,DebbarmaDoluchara,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
DebbarmaSatchari-125-back-1,,DebbarmaSatchari,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
DebbarmaKhumuling-125-back-1,,DebbarmaKhumuling,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
MukchakBarbakpur-125-back-1,,MukchakBarbakpur,125-back,pʰikuŋ,pʰikuŋ,pʰ i k u ŋ,,Kim2011,,,,
RiangOldlankar-125-back-1,,RiangOldlankar,125-back,mukɔuŋ,mukɔuŋ,m u k ɔu ŋ,,Kim2011,,,,
AbengGajni-125-back-1,,AbengGajni,125-back,ʤaŋgɨl,ʤaŋgɨl,ʤ a ŋ g ɨ l,,Kim2011,,,,
ChibokNagarSontosh-125-back-1,,ChibokNagarSontosh,125-back,ʤaŋgul,ʤaŋgul,ʤ a ŋ g u l,,Kim2011,,,,
AtongNalchapra-125-back-1,,AtongNalchapra,125-back,kɨn,kɨn,k ɨ n,,Kim2011,,,,
Bangla-126-body-1,,Bangla,126-body,dɛho,dɛho,d ɛ h o,,Kim2011,,,,
Bangla-126-body-2,,Bangla,126-body,ga,ga,g a,,Kim2011,,,,
UsoiBoroPharangsia-126-body-1,,UsoiBoroPharangsia,126-body,ɨmːau,ɨmːau,ɨ mː au,,Kim2011,,,,
UsoiChotoMadhuk-126-body-1,,UsoiChotoMadhuk,126-body,ɨmːã,ɨmːã,ɨ mː ã,,Kim2011,,,,
GabingDolchariSapmara-126-body-1,,GabingDolchariSapmara,126-body,baʂak,baʂak,b a ʂ a k,,Kim2011,,,,
NaitongLombapara-126-body-1,,NaitongLombapara,126-body,baʂak,baʂak,b a ʂ a k,,Kim2011,,,,
KemaPakkhipara-126-body-1,,KemaPakkhipara,126-body,baʂak,baʂak,b a ʂ a k,,Kim2011,,,,
TongpaiTongpaipara-126-body-1,,TongpaiTongpaipara,126-body,bɨʂak,bɨʂak,b ɨ ʂ a k,,Kim2011,,,,
AshongMildhanpara-126-body-1,,AshongMildhanpara,126-body,bɨʂak,bɨʂak,b ɨ ʂ a k,,Kim2011,,,,
DendakNoimailGutchagram-126-body-1,,DendakNoimailGutchagram,126-body,bɨʂak,bɨʂak,b ɨ ʂ a k,,Kim2011,,,,
KhaliBeltolipara-126-body-1,,KhaliBeltolipara,126-body,baʂak,baʂak,b a ʂ a k,,Kim2011,,,,
UsoiRobertpara-126-body-1,,UsoiRobertpara,126-body,ɨmːau,ɨmːau,ɨ mː au,,Kim2011,,,,
UsoiBethanipara-126-body-1,,UsoiBethanipara,126-body,ɨmːã,ɨmːã,ɨ mː ã,,Kim2011,,,,
UsoiKatchaptali-126-body-1,,UsoiKatchaptali,126-body,mɨʂau,mɨʂau,m ɨ ʂ au,,Kim2011,,,,
AnokLaiphuKarbaripara-126-body-1,,AnokLaiphuKarbaripara,126-body,baʂak,baʂak,b a ʂ a k,,Kim2011,,,,
KewaKrishnaDayalpara-126-body-1,,KewaKrishnaDayalpara,126-body,bɨʂak,bɨʂak,b ɨ ʂ a k,,Kim2011,,,,
PhatungJarichandrapara-126-body-1,,PhatungJarichandrapara,126-body,bɨʂak,bɨʂak,b ɨ ʂ a k,,Kim2011,,,,
DebbarmaDoluchara-126-body-1,,DebbarmaDoluchara,126-body,bɨʂak,bɨʂak,b ɨ ʂ a k,,Kim2011,,,,
DebbarmaSatchari-126-body-1,,DebbarmaSatchari,126-body,bɨʂak,bɨʂak,b ɨ ʂ a k,,Kim2011,,,,
DebbarmaKhumuling-126-body-1,,DebbarmaKhumuling,126-body,bɨʂak,bɨʂak,b ɨ ʂ a k,,Kim2011,,,,
MukchakBarbakpur-126-body-1,,MukchakBarbakpur,126-body,buʃak,buʃak,b u ʃ a k,,Kim2011,,,,
RiangOldlankar-126-body-1,,RiangOldlankar,126-body,ɨmʂak,ɨmʂak,ɨ m ʂ a k,,Kim2011,,,,
AbengGajni-126-body-1,,AbengGajni,126-body,bimaŋ,bimaŋ,b i m a ŋ,,Kim2011,,,,
ChibokNagarSontosh-126-body-1,,ChibokNagarSontosh,126-body,bɛʔɛn,bɛʔɛn,b ɛ ʔ ɛ n,,Kim2011,,,,
AtongNalchapra-126-body-1,,AtongNalchapra,126-body,randai,randai,r a n d ai,,Kim2011,,,,
Bangla-127-person-1,,Bangla,127-person,lok,lok,l o k,,Kim2011,,,,
UsoiBoroPharangsia-127-person-1,,UsoiBoroPharangsia,127-person,brɔu,brɔu,b r ɔu,,Kim2011,,,,
UsoiChotoMadhuk-127-person-1,,UsoiChotoMadhuk,127-person,brɔu,brɔu,b r ɔu,,Kim2011,,,,
GabingDolchariSapmara-127-person-1,,GabingDolchariSapmara,127-person,brɔu,brɔu,b r ɔu,,Kim2011,,,,
NaitongLombapara-127-person-1,,NaitongLombapara,127-person,boɾok,boɾok,b o ɾ o k,,Kim2011,,,,
KemaPakkhipara-127-person-1,,KemaPakkhipara,127-person,boɾok,boɾok,b o ɾ o k,,Kim2011,,,,
TongpaiTongpaipara-127-person-1,,TongpaiTongpaipara,127-person,brouk,brouk,b r ou k,,Kim2011,,,,
AshongMildhanpara-127-person-1,,AshongMildhanpara,127-person,boɾouk,boɾouk,b o ɾ ou k,,Kim2011,,,,
DendakNoimailGutchagram-127-person-1,,DendakNoimailGutchagram,127-person,brouk,brouk,b r ou k,,Kim2011,,,,
KhaliBeltolipara-127-person-1,,KhaliBeltolipara,127-person,buruk,buruk,b u r u k,,Kim2011,,,,
UsoiRobertpara-127-person-1,,UsoiRobertpara,127-person,brɔu,brɔu,b r ɔu,,Kim2011,,,,
UsoiBethanipara-127-person-1,,UsoiBethanipara,127-person,brɔu,brɔu,b r ɔu,,Kim2011,,,,
UsoiKatchaptali-127-person-1,,UsoiKatchaptali,127-person,brɔu,brɔu,b r ɔu,,Kim2011,,,,
AnokLaiphuKarbaripara-127-person-1,,AnokLaiphuKarbaripara,127-person,boɾok,boɾok,b o ɾ o k,,Kim2011,,,,
KewaKrishnaDayalpara-127-person-1,,KewaKrishnaDayalpara,127-person,boɾok,boɾok,b o ɾ o k,,Kim2011,,,,
PhatungJarichandrapara-127-person-1,,PhatungJarichandrapara,127-person,boɾok,boɾok,b o ɾ o k,,Kim2011,,,,
DebbarmaDoluchara-127-person-1,,DebbarmaDoluchara,127-person,boɾok,boɾok,b o ɾ o k,,Kim2011,,,,
DebbarmaSatchari-127-person-1,,DebbarmaSatchari,127-person,boɾok,boɾok,b o ɾ o k,,Kim2011,,,,
DebbarmaKhumuling-127-person-1,,DebbarmaKhumuling,127-person,boɾok,boɾok,b o ɾ o k,,Kim2011,,,,
MukchakBarbakpur-127-person-1,,MukchakBarbakpur,127-person,bɔrɔk,bɔrɔk,b ɔ r ɔ k,,Kim2011,,,,
RiangOldlankar-127-person-1,,RiangOldlankar,127-person,brɔuk,brɔuk,b r ɔu k,,Kim2011,,,,
AbengGajni-127-person-1,,AbengGajni,127-person,mandi,mandi,m a n d i,,Kim2011,,,,
ChibokNagarSontosh-127-person-1,,ChibokNagarSontosh,127-person,mandai,mandai,m a n d ai,,Kim2011,,,,
AtongNalchapra-127-person-1,,AtongNalchapra,127-person,mandi,mandi,m a n d i,,Kim2011,,,,
Bangla-128-man-1,,Bangla,128-man,puɾuʃ,puɾuʃ,p u ɾ u ʃ,,Kim2011,,,,
UsoiBoroPharangsia-128-man-1,,UsoiBoroPharangsia,128-man,ʧla,ʧla,ʧ l a,,Kim2011,,,,
UsoiChotoMadhuk-128-man-1,,UsoiChotoMadhuk,128-man,ʧɨla,ʧɨla,ʧ ɨ l a,,Kim2011,,,,
GabingDolchariSapmara-128-man-1,,GabingDolchariSapmara,128-man,ʧalaɾok,ʧalaɾok,ʧ a l a ɾ o k,,Kim2011,,,,
GabingDolchariSapmara-128-man-2,,GabingDolchariSapmara,128-man,ʧɨla,ʧɨla,ʧ ɨ l a,,Kim2011,,,,
NaitongLombapara-128-man-1,,NaitongLombapara,128-man,ʧaɾok,ʧaɾok,ʧ a ɾ o k,,Kim2011,,,,
KemaPakkhipara-128-man-1,,KemaPakkhipara,128-man,ʧala,ʧala,ʧ a l a,,Kim2011,,,,
TongpaiTongpaipara-128-man-1,,TongpaiTongpaipara,128-man,ʧilaɾok,ʧilaɾok,ʧ i l a ɾ o k,,Kim2011,,,,
AshongMildhanpara-128-man-1,,AshongMildhanpara,128-man,ʧɪlaɾou,ʧɪlaɾou,ʧ ɪ l a ɾ ou,,Kim2011,,,,
DendakNoimailGutchagram-128-man-1,,DendakNoimailGutchagram,128-man,ʧlaɾaok,ʧlaɾaok,ʧ l a ɾ ao k,,Kim2011,,,,
KhaliBeltolipara-128-man-1,,KhaliBeltolipara,128-man,ʧala,ʧala,ʧ a l a,,Kim2011,,,,
UsoiRobertpara-128-man-1,,UsoiRobertpara,128-man,ʧla,ʧla,ʧ l a,,Kim2011,,,,
UsoiBethanipara-128-man-1,,UsoiBethanipara,128-man,ʧɨla,ʧɨla,ʧ ɨ l a,,Kim2011,,,,
UsoiKatchaptali-128-man-1,,UsoiKatchaptali,128-man,ʧla,ʧla,ʧ l a,,Kim2011,,,,
AnokLaiphuKarbaripara-128-man-1,,AnokLaiphuKarbaripara,128-man,ʧalaɾok,ʧalaɾok,ʧ a l a ɾ o k,,Kim2011,,,,
KewaKrishnaDayalpara-128-man-1,,KewaKrishnaDayalpara,128-man,ʧalaɾok,ʧalaɾok,ʧ a l a ɾ o k,,Kim2011,,,,
PhatungJarichandrapara-128-man-1,,PhatungJarichandrapara,128-man,ʧilaɾok,ʧilaɾok,ʧ i l a ɾ o k,,Kim2011,,,,
DebbarmaDoluchara-128-man-1,,DebbarmaDoluchara,128-man,ʧɨla,ʧɨla,ʧ ɨ l a,,Kim2011,,,,
DebbarmaSatchari-128-man-1,,DebbarmaSatchari,128-man,ʧɨla,ʧɨla,ʧ ɨ l a,,Kim2011,,,,
DebbarmaKhumuling-128-man-1,,DebbarmaKhumuling,128-man,ʧɨla,ʧɨla,ʧ ɨ l a,,Kim2011,,,,
MukchakBarbakpur-128-man-1,,MukchakBarbakpur,128-man,ʧilaɾɔk,ʧilaɾɔk,ʧ i l a ɾ ɔ k,,Kim2011,,,,
RiangOldlankar-128-man-1,,RiangOldlankar,128-man,ʧlarauk,ʧlarauk,ʧ l a r au k,,Kim2011,,,,
AbengGajni-128-man-1,,AbengGajni,128-man,mɛʔɛʃa,mɛʔɛʃa,m ɛ ʔ ɛ ʃ a,,Kim2011,,,,
ChibokNagarSontosh-128-man-1,,ChibokNagarSontosh,128-man,miʔaʃa,miʔaʃa,m i ʔ a ʃ a,,Kim2011,,,,
AtongNalchapra-128-man-1,,AtongNalchapra,128-man,bipʰa,bipʰa,b i pʰ a,,Kim2011,,,,
Bangla-129-woman-1,,Bangla,129-woman,mohɪla,mohɪla,m o h ɪ l a,,Kim2011,,,,
UsoiBoroPharangsia-129-woman-1,,UsoiBoroPharangsia,129-woman,brɔi,brɔi,b r ɔi,,Kim2011,,,,
UsoiChotoMadhuk-129-woman-1,,UsoiChotoMadhuk,129-woman,brɔi,brɔi,b r ɔi,,Kim2011,,,,
GabingDolchariSapmara-129-woman-1,,GabingDolchariSapmara,129-woman,bɛɾɔk,bɛɾɔk,b ɛ ɾ ɔ k,,Kim2011,,,,
NaitongLombapara-129-woman-1,,NaitongLombapara,129-woman,biɾok,biɾok,b i ɾ o k,,Kim2011,,,,
KemaPakkhipara-129-woman-1,,KemaPakkhipara,129-woman,boiɾok,boiɾok,b oi ɾ o k,,Kim2011,,,,
TongpaiTongpaipara-129-woman-1,,TongpaiTongpaipara,129-woman,biɾauk,biɾauk,b i ɾ au k,,Kim2011,,,,
AshongMildhanpara-129-woman-1,,AshongMildhanpara,129-woman,brɨirə,brɨirə,b r ɨi r ə,,Kim2011,,,,
DendakNoimailGutchagram-129-woman-1,,DendakNoimailGutchagram,129-woman,biɾauk,biɾauk,b i ɾ au k,,Kim2011,,,,
KhaliBeltolipara-129-woman-1,,KhaliBeltolipara,129-woman,biɾɔk,biɾɔk,b i ɾ ɔ k,,Kim2011,,,,
UsoiRobertpara-129-woman-1,,UsoiRobertpara,129-woman,brɔi,brɔi,b r ɔi,,Kim2011,,,,
UsoiBethanipara-129-woman-1,,UsoiBethanipara,129-woman,brɔi,brɔi,b r ɔi,,Kim2011,,,,
UsoiKatchaptali-129-woman-1,,UsoiKatchaptali,129-woman,brɔi,brɔi,b r ɔi,,Kim2011,,,,
AnokLaiphuKarbaripara-129-woman-1,,AnokLaiphuKarbaripara,129-woman,boiɾok,boiɾok,b oi ɾ o k,,Kim2011,,,,
KewaKrishnaDayalpara-129-woman-1,,KewaKrishnaDayalpara,129-woman,bʊɾiɾok,bʊɾiɾok,b ʊ ɾ i ɾ o k,,Kim2011,,,,
PhatungJarichandrapara-129-woman-1,,PhatungJarichandrapara,129-woman,biʂɪɾok,biʂɪɾok,b i ʂ ɪ ɾ o k,,Kim2011,,,,
DebbarmaDoluchara-129-woman-1,,DebbarmaDoluchara,129-woman,burui,burui,b u r ui,,Kim2011,,,,
DebbarmaSatchari-129-woman-1,,DebbarmaSatchari,129-woman,burui,burui,b u r ui,,Kim2011,,,,
DebbarmaKhumuling-129-woman-1,,DebbarmaKhumuling,129-woman,bʊrʊi,bʊrʊi,b ʊ r ʊi,,Kim2011,,,,
MukchakBarbakpur-129-woman-1,,MukchakBarbakpur,129-woman,buɾuiɾɔk,buɾuiɾɔk,b u ɾ ui ɾ ɔ k,,Kim2011,,,,
RiangOldlankar-129-woman-1,,RiangOldlankar,129-woman,brɔi,brɔi,b r ɔi,,Kim2011,,,,
AbengGajni-129-woman-1,,AbengGajni,129-woman,miʧɨkʃa,miʧɨkʃa,m i ʧ ɨ k ʃ a,,Kim2011,,,,
ChibokNagarSontosh-129-woman-1,,ChibokNagarSontosh,129-woman,miʧɨkʃa,miʧɨkʃa,m i ʧ ɨ k ʃ a,,Kim2011,,,,
AtongNalchapra-129-woman-1,,AtongNalchapra,129-woman,gɨwui,gɨwui,g ɨ w ui,,Kim2011,,,,
Bangla-130-family-1,,Bangla,130-family,poɾibar,poɾibar,p o ɾ i b a r,,Kim2011,,,,
UsoiBoroPharangsia-130-family-1,,UsoiBoroPharangsia,130-family,nɔukʰɔ,nɔukʰɔ,n ɔu kʰ ɔ,,Kim2011,,,,
UsoiChotoMadhuk-130-family-1,,UsoiChotoMadhuk,130-family,nɔubrɔ,nɔubrɔ,n ɔu b r ɔ,,Kim2011,,,,
GabingDolchariSapmara-130-family-1,,GabingDolchariSapmara,130-family,nokʰuŋ,nokʰuŋ,n o kʰ u ŋ,,Kim2011,,,,
GabingDolchariSapmara-130-family-2,,GabingDolchariSapmara,130-family,nouk,nouk,n ou k,,Kim2011,,,,
NaitongLombapara-130-family-1,,NaitongLombapara,130-family,nokʰuŋ,nokʰuŋ,n o kʰ u ŋ,,Kim2011,,,,
KemaPakkhipara-130-family-1,,KemaPakkhipara,130-family,noukʰua,noukʰua,n ou kʰ ua,,Kim2011,,,,
TongpaiTongpaipara-130-family-1,,TongpaiTongpaipara,130-family,nouk,nouk,n ou k,,Kim2011,,,,
AshongMildhanpara-130-family-1,,AshongMildhanpara,130-family,nou,nou,n ou,,Kim2011,,,,
DendakNoimailGutchagram-130-family-1,,DendakNoimailGutchagram,130-family,noukʂapʰaŋʧa,noukʂapʰaŋʧa,n ou k ʂ a pʰ a ŋ ʧ a,,Kim2011,,,,
KhaliBeltolipara-130-family-1,,KhaliBeltolipara,130-family,nukʰuŋ,nukʰuŋ,n u kʰ u ŋ,,Kim2011,,,,
UsoiRobertpara-130-family-1,,UsoiRobertpara,130-family,nɔukʰɔ,nɔukʰɔ,n ɔu kʰ ɔ,,Kim2011,,,,
UsoiBethanipara-130-family-1,,UsoiBethanipara,130-family,nɔukʰɔ,nɔukʰɔ,n ɔu kʰ ɔ,,Kim2011,,,,
UsoiKatchaptali-130-family-1,,UsoiKatchaptali,130-family,nɔukʰɔ,nɔukʰɔ,n ɔu kʰ ɔ,,Kim2011,,,,
AnokLaiphuKarbaripara-130-family-1,,AnokLaiphuKarbaripara,130-family,nokʰoŋa,nokʰoŋa,n o kʰ o ŋ a,,Kim2011,,,,
KewaKrishnaDayalpara-130-family-1,,KewaKrishnaDayalpara,130-family,nokʰuŋʧa,nokʰuŋʧa,n o kʰ u ŋ ʧ a,,Kim2011,,,,
PhatungJarichandrapara-130-family-1,,PhatungJarichandrapara,130-family,nouk,nouk,n ou k,,Kim2011,,,,
DebbarmaDoluchara-130-family-1,,DebbarmaDoluchara,130-family,nukʰuŋ,nukʰuŋ,n u kʰ u ŋ,,Kim2011,,,,
DebbarmaSatchari-130-family-1,,DebbarmaSatchari,130-family,nokʰuŋ,nokʰuŋ,n o kʰ u ŋ,,Kim2011,,,,
DebbarmaKhumuling-130-family-1,,DebbarmaKhumuling,130-family,nokʰuŋ,nokʰuŋ,n o kʰ u ŋ,,Kim2011,,,,
MukchakBarbakpur-130-family-1,,MukchakBarbakpur,130-family,poɾibar,poɾibar,p o ɾ i b a r,,Kim2011,,,,
RiangOldlankar-130-family-1,,RiangOldlankar,130-family,nɔukbrou,nɔukbrou,n ɔu k b r ou,,Kim2011,,,,
Bangla-131-father-1,,Bangla,131-father,baba,baba,b a b a,,Kim2011,,,,
UsoiBoroPharangsia-131-father-1,,UsoiBoroPharangsia,131-father,apa,apa,a p a,,Kim2011,,,,
UsoiChotoMadhuk-131-father-1,,UsoiChotoMadhuk,131-father,apa,apa,a p a,,Kim2011,,,,
GabingDolchariSapmara-131-father-1,,GabingDolchariSapmara,131-father,aba,aba,a b a,,Kim2011,,,,
NaitongLombapara-131-father-1,,NaitongLombapara,131-father,pa,pa,p a,,Kim2011,,,,
KemaPakkhipara-131-father-1,,KemaPakkhipara,131-father,ba,ba,b a,,Kim2011,,,,
TongpaiTongpaipara-131-father-1,,TongpaiTongpaipara,131-father,apʰa,apʰa,a pʰ a,,Kim2011,,,,
TongpaiTongpaipara-131-father-2,,TongpaiTongpaipara,131-father,ba,ba,b a,,Kim2011,,,,
AshongMildhanpara-131-father-1,,AshongMildhanpara,131-father,ba,ba,b a,,Kim2011,,,,
DendakNoimailGutchagram-131-father-1,,DendakNoimailGutchagram,131-father,apʰa,apʰa,a pʰ a,,Kim2011,,,,
KhaliBeltolipara-131-father-1,,KhaliBeltolipara,131-father,apʰa,apʰa,a pʰ a,,Kim2011,,,,
UsoiRobertpara-131-father-1,,UsoiRobertpara,131-father,apa,apa,a p a,,Kim2011,,,,
UsoiBethanipara-131-father-1,,UsoiBethanipara,131-father,apa,apa,a p a,,Kim2011,,,,
UsoiKatchaptali-131-father-1,,UsoiKatchaptali,131-father,apa,apa,a p a,,Kim2011,,,,
AnokLaiphuKarbaripara-131-father-1,,AnokLaiphuKarbaripara,131-father,ba,ba,b a,,Kim2011,,,,
KewaKrishnaDayalpara-131-father-1,,KewaKrishnaDayalpara,131-father,aba,aba,a b a,,Kim2011,,,,
PhatungJarichandrapara-131-father-1,,PhatungJarichandrapara,131-father,baba,baba,b a b a,,Kim2011,,,,
DebbarmaDoluchara-131-father-1,,DebbarmaDoluchara,131-father,ba,ba,b a,,Kim2011,,,,
DebbarmaSatchari-131-father-1,,DebbarmaSatchari,131-father,ba,ba,b a,,Kim2011,,,,
DebbarmaKhumuling-131-father-1,,DebbarmaKhumuling,131-father,babu,babu,b a b u,,Kim2011,,,,
MukchakBarbakpur-131-father-1,,MukchakBarbakpur,131-father,pʰa,pʰa,pʰ a,,Kim2011,,,,
RiangOldlankar-131-father-1,,RiangOldlankar,131-father,aba,aba,a b a,,Kim2011,,,,
AbengGajni-131-father-1,,AbengGajni,131-father,abːa,abːa,a bː a,,Kim2011,,,,
ChibokNagarSontosh-131-father-1,,ChibokNagarSontosh,131-father,baba,baba,b a b a,,Kim2011,,,,
AtongNalchapra-131-father-1,,AtongNalchapra,131-father,awa,awa,a w a,,Kim2011,,,,
Bangla-132-mother-1,,Bangla,132-mother,ma,ma,m a,,Kim2011,,,,
UsoiBoroPharangsia-132-mother-1,,UsoiBoroPharangsia,132-mother,amu,amu,a m u,,Kim2011,,,,
UsoiChotoMadhuk-132-mother-1,,UsoiChotoMadhuk,132-mother,amɔŋ,amɔŋ,a m ɔ ŋ,,Kim2011,,,,
GabingDolchariSapmara-132-mother-1,,GabingDolchariSapmara,132-mother,amaŋ,amaŋ,a m a ŋ,,Kim2011,,,,
NaitongLombapara-132-mother-1,,NaitongLombapara,132-mother,ma,ma,m a,,Kim2011,,,,
KemaPakkhipara-132-mother-1,,KemaPakkhipara,132-mother,jʊg,jʊg,j ʊ g,,Kim2011,,,,
TongpaiTongpaipara-132-mother-1,,TongpaiTongpaipara,132-mother,ama,ama,a m a,,Kim2011,,,,
AshongMildhanpara-132-mother-1,,AshongMildhanpara,132-mother,ama,ama,a m a,,Kim2011,,,,
DendakNoimailGutchagram-132-mother-1,,DendakNoimailGutchagram,132-mother,ama,ama,a m a,,Kim2011,,,,
KhaliBeltolipara-132-mother-1,,KhaliBeltolipara,132-mother,ama,ama,a m a,,Kim2011,,,,
UsoiRobertpara-132-mother-1,,UsoiRobertpara,132-mother,amu,amu,a m u,,Kim2011,,,,
UsoiBethanipara-132-mother-1,,UsoiBethanipara,132-mother,amuŋ,amuŋ,a m u ŋ,,Kim2011,,,,
UsoiKatchaptali-132-mother-1,,UsoiKatchaptali,132-mother,amɔŋ,amɔŋ,a m ɔ ŋ,,Kim2011,,,,
AnokLaiphuKarbaripara-132-mother-1,,AnokLaiphuKarbaripara,132-mother,ma,ma,m a,,Kim2011,,,,
KewaKrishnaDayalpara-132-mother-1,,KewaKrishnaDayalpara,132-mother,ajɨk,ajɨk,a j ɨ k,,Kim2011,,,,
PhatungJarichandrapara-132-mother-1,,PhatungJarichandrapara,132-mother,gogo,gogo,g o g o,,Kim2011,,,,
DebbarmaDoluchara-132-mother-1,,DebbarmaDoluchara,132-mother,ama,ama,a m a,,Kim2011,,,,
DebbarmaSatchari-132-mother-1,,DebbarmaSatchari,132-mother,ama,ama,a m a,,Kim2011,,,,
DebbarmaKhumuling-132-mother-1,,DebbarmaKhumuling,132-mother,ama,ama,a m a,,Kim2011,,,,
MukchakBarbakpur-132-mother-1,,MukchakBarbakpur,132-mother,ma,ma,m a,,Kim2011,,,,
RiangOldlankar-132-mother-1,,RiangOldlankar,132-mother,amɔuŋ,amɔuŋ,a m ɔu ŋ,,Kim2011,,,,
AbengGajni-132-mother-1,,AbengGajni,132-mother,ama,ama,a m a,,Kim2011,,,,
ChibokNagarSontosh-132-mother-1,,ChibokNagarSontosh,132-mother,ama,ama,a m a,,Kim2011,,,,
AtongNalchapra-132-mother-1,,AtongNalchapra,132-mother,ama,ama,a m a,,Kim2011,,,,
Bangla-133-husband-1,,Bangla,133-husband,ʃami,ʃami,ʃ a m i,,Kim2011,,,,
UsoiBoroPharangsia-133-husband-1,,UsoiBoroPharangsia,133-husband,ɨmʂai,ɨmʂai,ɨ m ʂ ai,,Kim2011,,,,
UsoiChotoMadhuk-133-husband-1,,UsoiChotoMadhuk,133-husband,ɨmʂai,ɨmʂai,ɨ m ʂ ai,,Kim2011,,,,
GabingDolchariSapmara-133-husband-1,,GabingDolchariSapmara,133-husband,ʧala,ʧala,ʧ a l a,,Kim2011,,,,
GabingDolchariSapmara-133-husband-2,,GabingDolchariSapmara,133-husband,ʧɪla,ʧɪla,ʧ ɪ l a,,Kim2011,,,,
NaitongLombapara-133-husband-1,,NaitongLombapara,133-husband,ʧala,ʧala,ʧ a l a,,Kim2011,,,,
KemaPakkhipara-133-husband-1,,KemaPakkhipara,133-husband,ʧala,ʧala,ʧ a l a,,Kim2011,,,,
TongpaiTongpaipara-133-husband-1,,TongpaiTongpaipara,133-husband,ʧɪla,ʧɪla,ʧ ɪ l a,,Kim2011,,,,
AshongMildhanpara-133-husband-1,,AshongMildhanpara,133-husband,ʧɪlaɾɔ,ʧɪlaɾɔ,ʧ ɪ l a ɾ ɔ,,Kim2011,,,,
DendakNoimailGutchagram-133-husband-1,,DendakNoimailGutchagram,133-husband,ʧɪla,ʧɪla,ʧ ɪ l a,,Kim2011,,,,
KhaliBeltolipara-133-husband-1,,KhaliBeltolipara,133-husband,baʂai,baʂai,b a ʂ ai,,Kim2011,,,,
UsoiRobertpara-133-husband-1,,UsoiRobertpara,133-husband,ɨnʂai,ɨnʂai,ɨ n ʂ ai,,Kim2011,,,,
UsoiBethanipara-133-husband-1,,UsoiBethanipara,133-husband,mɨʂai,mɨʂai,m ɨ ʂ ai,,Kim2011,,,,
UsoiKatchaptali-133-husband-1,,UsoiKatchaptali,133-husband,mɨʂai,mɨʂai,m ɨ ʂ ai,,Kim2011,,,,
AnokLaiphuKarbaripara-133-husband-1,,AnokLaiphuKarbaripara,133-husband,ʧala,ʧala,ʧ a l a,,Kim2011,,,,
KewaKrishnaDayalpara-133-husband-1,,KewaKrishnaDayalpara,133-husband,ʧala,ʧala,ʧ a l a,,Kim2011,,,,
PhatungJarichandrapara-133-husband-1,,PhatungJarichandrapara,133-husband,ʧɪla,ʧɪla,ʧ ɪ l a,,Kim2011,,,,
DebbarmaDoluchara-133-husband-1,,DebbarmaDoluchara,133-husband,bɨʂai,bɨʂai,b ɨ ʂ ai,,Kim2011,,,,
DebbarmaSatchari-133-husband-1,,DebbarmaSatchari,133-husband,bɨʂai,bɨʂai,b ɨ ʂ ai,,Kim2011,,,,
