ID	CONCEPT_CODE	NAME	CONCEPTICON_ID	CONCEPTICON_NAME	SOURCE_CONCEPT	INDEX	PAGE	SOURCE_IPA	IPA	TOKENS	ALIGNMENT	DOCULECT	DOCULECT_SHORT	GLOTTOLOG	SOURCE	SOURCE_LANGID	CURATOR_COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS
3381	friend	friend	1325	FRIEND	friend	141	106	kɨʂɛiŋ	kɨʂɛiŋ	k ɨ ʂ ɛi ŋ	k ɨ ʂ - ɛi ŋ	TongpaiTongpaipara	Tongpai		kim2011tripura	f		1 7 3 7 4	AXBYN	KISEN	19	19.K.C 19.I.V 19.S.C 19.E.V 19.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3382	friend	friend	1325	FRIEND	friend	141	106	kɨtʃɛiŋ	kɨʧɛiŋ	k ɨ ʧ ɛi ŋ	k ɨ ʧ - ɛi ŋ	AshongMildhanpara	Ashong		kim2011tripura	g		1 7 2 7 4	AXBYN	KICEN	3	3.K.C 3.I.V 3.C.C 3.E.V 3.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3383	friend	friend	1325	FRIEND	friend	141	106	kɨtʃɨin	kɨʧɨin	k ɨ ʧ ɨi n	k ɨ ʧ - ɨi n	DendakNoimailGutchagram	Dendak		kim2011tripura	h		1 7 2 7 4	AXBYN	KICIN	10	10.K.C 10.I.V 10.C.C 10.I.V 10.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3384	friend	friend	1325	FRIEND	friend	141	106	kitʃiŋ	kiʧiŋ	k i ʧ i ŋ	k i ʧ - i ŋ	KhaliBeltolipara	Khali		kim2011tripura	i		1 7 2 7 4	AXBYN	KICIN	14	14.K.C 14.I.V 14.C.C 14.I.V 14.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3385	friend	friend	1325	FRIEND	friend	141	106	kɨtʃɨin	kɨʧɨin	k ɨ ʧ ɨi n	k ɨ ʧ - ɨi n	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		1 7 2 7 4	AXBYN	KICIN	24	24.K.C 24.I.V 24.C.C 24.I.V 24.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3386	friend	friend	1325	FRIEND	friend	141	106	kɨtʃɨin	kɨʧɨin	k ɨ ʧ ɨi n	k ɨ ʧ - ɨi n	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		1 7 2 7 4	AXBYN	KICIN	20	20.K.C 20.I.V 20.C.C 20.I.V 20.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3387	friend	friend	1325	FRIEND	friend	141	106	kɨtʃəin	kɨʧəin	k ɨ ʧ əi n	k ɨ ʧ - əi n	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		1 7 2 7 4	AXBYN	KICEN	23	23.K.C 23.I.V 23.C.C 23.E.V 23.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3388	friend	friend	1325	FRIEND	friend	141	106	kiʂiŋ	kiʂiŋ	k i ʂ i ŋ	k i ʂ - i ŋ	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		1 7 3 7 4	AXBYN	KISIN	2	2.K.C 2.I.V 2.S.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3389	friend	friend	1325	FRIEND	friend	141	106	kitʃiŋ	kiʧiŋ	k i ʧ i ŋ	k i ʧ - i ŋ	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		1 7 2 7 4	AXBYN	KICIN	13	13.K.C 13.I.V 13.C.C 13.I.V 13.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3390	friend	friend	1325	FRIEND	friend	141	106	kʉʂoin	kʉʂoin	k ʉ ʂ oi n	k ʉ ʂ - oi n	PhatungJarichandrapara	Phatung		kim2011tripura	o		1 7 3 7 4	AXBYN	KYSUN	17	17.K.C 17.Y.V 17.S.C 17.U.V 17.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3391	friend	friend	1325	FRIEND	friend	141	106	kitʃiŋ	kiʧiŋ	k i ʧ i ŋ	k i ʧ - i ŋ	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		1 7 2 7 4	AXBYN	KICIN	7	7.K.C 7.I.V 7.C.C 7.I.V 7.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3392	friend	friend	1325	FRIEND	friend	141	106	jar	jar	j a r	j a r - - -	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		6 7 5	AXN	JAR	9	9.J.C 9.A.V 9.R.c	2.0 1.5 0.8	0	2985
3393	friend	friend	1325	FRIEND	friend	141	106	kitʃiŋ	kiʧiŋ	k i ʧ i ŋ	k i ʧ - i ŋ	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		1 7 2 7 4	AXBYN	KICIN	8	8.K.C 8.I.V 8.C.C 8.I.V 8.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3394	friend	friend	1325	FRIEND	friend	141	106	bɔndu	bɔndu	b ɔ n d u	b ɔ n d u -	MukchakBarbakpur	Mukchak		kim2011tripura	s		1 7 4 1 7	AXMBZ	PUNTY	15	15.P.C 15.U.V 15.N.c 15.T.C 15.Y.V	2.0 1.5 1.1 1.75 0.8	0	2984
3395	friend	friend	1325	FRIEND	friend	141	106	kɨtʃɛiŋ	kɨʧɛiŋ	k ɨ ʧ ɛi ŋ	k ɨ ʧ - ɛi ŋ	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		1 7 2 7 4	AXBYN	KICEN	18	18.K.C 18.I.V 18.C.C 18.E.V 18.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3396	friend	friend	1325	FRIEND	friend	141	106	badʒu	baʤu	b a ʤ u	b a ʤ - u -	AbengGajni	Abeng	aben1248	kim2011tripura	u		1 7 2 7	AXBZ	PACY	1	1.P.C 1.A.V 1.C.C 1.Y.V	2.0 1.5 1.75 0.8	0	2982
3397	friend	friend	1325	FRIEND	friend	141	106	badʒu	baʤu	b a ʤ u	b a ʤ - u -	ChibokNagarSontosh	Chibok		kim2011tripura	v		1 7 2 7	AXBZ	PACY	6	6.P.C 6.A.V 6.C.C 6.Y.V	2.0 1.5 1.75 0.8	0	2982
3398	friend	friend	1325	FRIEND	friend	141	106	badʒu	baʤu	b a ʤ u	b a ʤ - u -	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7 2 7	AXBZ	PACY	4	4.P.C 4.A.V 4.C.C 4.Y.V	2.0 1.5 1.75 0.8	0	2982
1828	frog	frog	503	FROG	frog	77	93	bæŋ	bæŋ	b æ ŋ	b æ ŋ - - - -	Bangla	Bangla	bang1341	kim2011tripura	0		1 7 4	AXN	PEN	5	5.P.C 5.E.V 5.N.c	2.0 1.5 0.8	0	3007
1829	frog	frog	503	FROG	frog	77	93	dʒɔu̯ŋla	ʤɔu̯ŋla	ʤ ɔu̯ ŋ l a	ʤ ɔu̯ ŋ - l a -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		2 7 4 5 7	AXBCZ	CUNLA	21	21.C.C 21.U.V 21.N.C 21.L.C 21.A.V	2.0 1.5 1.75 1.5 0.8	0	3009
1830	frog	frog	503	FROG	frog	77	93	dʒɔu̯ŋgla	ʤɔu̯ŋgla	ʤ ɔu̯ ŋ g l a	ʤ ɔu̯ ŋ g l a -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		2 7 4 1 5 7	AXMBCZ	CUNKLA	22	22.C.C 22.U.V 22.N.c 22.K.C 22.L.C 22.A.V	2.0 1.5 1.1 1.75 1.5 0.8	0	3009
1831	frog	frog	503	FROG	frog	77	93	totɛ	totɛ	t o t ɛ	t o t - - ɛ -	GabingDolchariSapmara	Gabing		kim2011tripura	c		1 7 1 7	AXBZ	TUTE	11	11.T.C 11.U.V 11.T.C 11.E.V	2.0 1.5 1.75 0.8	0	3008
1832	frog	frog	503	FROG	frog	77	93	totɛ	totɛ	t o t ɛ	t o t - - ɛ -	NaitongLombapara	Naitong		kim2011tripura	d		1 7 1 7	AXBZ	TUTE	16	16.T.C 16.U.V 16.T.C 16.E.V	2.0 1.5 1.75 0.8	0	3008
1833	frog	frog	503	FROG	frog	77	93	totɛ	totɛ	t o t ɛ	t o t - - ɛ -	KemaPakkhipara	Kema		kim2011tripura	e		1 7 1 7	AXBZ	TUTE	12	12.T.C 12.U.V 12.T.C 12.E.V	2.0 1.5 1.75 0.8	0	3008
1834	frog	frog	503	FROG	frog	77	93	totɛ	totɛ	t o t ɛ	t o t - - ɛ -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		1 7 1 7	AXBZ	TUTE	19	19.T.C 19.U.V 19.T.C 19.E.V	2.0 1.5 1.75 0.8	0	3008
1835	frog	frog	503	FROG	frog	77	93	juŋgla	juŋgla	j u ŋ g l a	j u ŋ g l a -	AshongMildhanpara	Ashong		kim2011tripura	g		6 7 4 1 5 7	AXMBCZ	JYNKLA	3	3.J.C 3.Y.V 3.N.c 3.K.C 3.L.C 3.A.V	2.0 1.5 1.1 1.75 1.5 0.8	0	3009
1836	frog	frog	503	FROG	frog	77	93	totɛ	totɛ	t o t ɛ	t o t - - ɛ -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		1 7 1 7	AXBZ	TUTE	10	10.T.C 10.U.V 10.T.C 10.E.V	2.0 1.5 1.75 0.8	0	3008
1837	frog	frog	503	FROG	frog	77	93	gɔkbæn	gɔkbæn	g ɔ k b æ n	g ɔ - k b æ n	KhaliBeltolipara	Khali		kim2011tripura	i		1 7 1 1 7 4	AXMBYN	KUKPEN	14	14.K.C 14.U.V 14.K.c 14.P.C 14.E.V 14.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	3007
1838	frog	frog	503	FROG	frog	77	93	dʒɔu̯ŋgla	ʤɔu̯ŋgla	ʤ ɔu̯ ŋ g l a	ʤ ɔu̯ ŋ g l a -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		2 7 4 1 5 7	AXMBCZ	CUNKLA	24	24.C.C 24.U.V 24.N.c 24.K.C 24.L.C 24.A.V	2.0 1.5 1.1 1.75 1.5 0.8	0	3009
1839	frog	frog	503	FROG	frog	77	93	dʒɔu̯ŋgla	ʤɔu̯ŋgla	ʤ ɔu̯ ŋ g l a	ʤ ɔu̯ ŋ g l a -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		2 7 4 1 5 7	AXMBCZ	CUNKLA	20	20.C.C 20.U.V 20.N.c 20.K.C 20.L.C 20.A.V	2.0 1.5 1.1 1.75 1.5 0.8	0	3009
1840	frog	frog	503	FROG	frog	77	93	dʒɔu̯ŋgla	ʤɔu̯ŋgla	ʤ ɔu̯ ŋ g l a	ʤ ɔu̯ ŋ g l a -	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		2 7 4 1 5 7	AXMBCZ	CUNKLA	23	23.C.C 23.U.V 23.N.c 23.K.C 23.L.C 23.A.V	2.0 1.5 1.1 1.75 1.5 0.8	0	3009
1841	frog	frog	503	FROG	frog	77	93	totɛ	totɛ	t o t ɛ	t o t - - ɛ -	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		1 7 1 7	AXBZ	TUTE	2	2.T.C 2.U.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	0	3008
1842	frog	frog	503	FROG	frog	77	93	totɛ	totɛ	t o t ɛ	t o t - - ɛ -	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		1 7 1 7	AXBZ	TUTE	13	13.T.C 13.U.V 13.T.C 13.E.V	2.0 1.5 1.75 0.8	0	3008
1843	frog	frog	503	FROG	frog	77	93	gou̯bɛiŋ	gou̯bɛiŋ	g ou̯ b ɛi ŋ	g ou̯ b - - ɛi ŋ	PhatungJarichandrapara	Phatung		kim2011tripura	o		1 7 1 7 4	AXBYN	KUPEN	17	17.K.C 17.U.V 17.P.C 17.E.V 17.N.c	2.0 1.5 1.75 1.3 0.8	0	3007
1844	frog	frog	503	FROG	frog	77	93	joŋgla	joŋgla	j o ŋ g l a	j o ŋ g l a -	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		6 7 4 1 5 7	AXMBCZ	JUNKLA	7	7.J.C 7.U.V 7.N.c 7.K.C 7.L.C 7.A.V	2.0 1.5 1.1 1.75 1.5 0.8	0	3009
1845	frog	frog	503	FROG	frog	77	93	joŋgla	joŋgla	j o ŋ g l a	j o ŋ g l a -	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		6 7 4 1 5 7	AXMBCZ	JUNKLA	9	9.J.C 9.U.V 9.N.c 9.K.C 9.L.C 9.A.V	2.0 1.5 1.1 1.75 1.5 0.8	0	3009
1846	frog	frog	503	FROG	frog	77	93	joŋgla	joŋgla	j o ŋ g l a	j o ŋ g l a -	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		6 7 4 1 5 7	AXMBCZ	JUNKLA	8	8.J.C 8.U.V 8.N.c 8.K.C 8.L.C 8.A.V	2.0 1.5 1.1 1.75 1.5 0.8	0	3009
1847	frog	frog	503	FROG	frog	77	93	jɔŋla	jɔŋla	j ɔ ŋ l a	j ɔ ŋ - l a -	MukchakBarbakpur	Mukchak		kim2011tripura	s		6 7 4 5 7	AXBCZ	JUNLA	15	15.J.C 15.U.V 15.N.C 15.L.C 15.A.V	2.0 1.5 1.75 1.5 0.8	0	3009
1848	frog	frog	503	FROG	frog	77	93	jɔŋla	jɔŋla	j ɔ ŋ l a	j ɔ ŋ - l a -	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		6 7 4 5 7	AXBCZ	JUNLA	18	18.J.C 18.U.V 18.N.C 18.L.C 18.A.V	2.0 1.5 1.75 1.5 0.8	0	3009
1849	frog	frog	503	FROG	frog	77	93	bæŋ	bæŋ	b æ ŋ	b æ ŋ - - - -	AbengGajni	Abeng	aben1248	kim2011tripura	u		1 7 4	AXN	PEN	1	1.P.C 1.E.V 1.N.c	2.0 1.5 0.8	0	3007
1850	frog	frog	503	FROG	frog	77	93	bæŋ	bæŋ	b æ ŋ	b æ ŋ - - - -	ChibokNagarSontosh	Chibok		kim2011tripura	v		1 7 4	AXN	PEN	6	6.P.C 6.E.V 6.N.c	2.0 1.5 0.8	0	3007
1851	frog	frog	503	FROG	frog	77	93	bɛŋboŋ	bɛŋboŋ	b ɛ ŋ b o ŋ	b ɛ ŋ b - o ŋ	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7 4 1 7 4	AXMBYN	PENPUN	4	4.P.C 4.E.V 4.N.c 4.P.C 4.U.V 4.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	3010
1152	fruit	fruit	1507	FRUIT	fruit	49	86	ɸɔl	ɸɔl	ɸ ɔ l	- ɸ - - ɔ l	Bangla	Bangla	bang1341	kim2011tripura	0		3 7 5	AXN	BUL	5	5.B.C 5.U.V 5.L.c	2.0 1.5 0.8	0	3034
1153	fruit	fruit	1507	FRUIT	fruit	49	86	ɨntʰai	ɨntʰai	ɨ n tʰ ai	- ɨ n tʰ ai -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		7 4 1 7	XMBZ	INTA	21	21.I.V 21.N.c 21.T.C 21.A.V	1.5 1.1 1.75 0.8	0	3032
1154	fruit	fruit	1507	FRUIT	fruit	49	86	ɨmtʰai	ɨmtʰai	ɨ m tʰ ai	- ɨ m tʰ ai -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		7 4 1 7	XMBZ	IMTA	22	22.I.V 22.M.c 22.T.C 22.A.V	1.5 1.1 1.75 0.8	0	3032
1155	fruit	fruit	1507	FRUIT	fruit	49	86	botʰai	botʰai	b o tʰ ai	b o - tʰ ai -	GabingDolchariSapmara	Gabing		kim2011tripura	c		1 7 1 7	AXBZ	PUTA	11	11.P.C 11.U.V 11.T.C 11.A.V	2.0 1.5 1.75 0.8	0	3032
1156	fruit	fruit	1507	FRUIT	fruit	49	86	batʰai	batʰai	b a tʰ ai	b a - tʰ ai -	NaitongLombapara	Naitong		kim2011tripura	d		1 7 1 7	AXBZ	PATA	16	16.P.C 16.A.V 16.T.C 16.A.V	2.0 1.5 1.75 0.8	0	3032
1157	fruit	fruit	1507	FRUIT	fruit	49	86	batʰai	batʰai	b a tʰ ai	b a - tʰ ai -	KemaPakkhipara	Kema		kim2011tripura	e		1 7 1 7	AXBZ	PATA	12	12.P.C 12.A.V 12.T.C 12.A.V	2.0 1.5 1.75 0.8	0	3032
1158	fruit	fruit	1507	FRUIT	fruit	49	86	batʰai	batʰai	b a tʰ ai	b a - tʰ ai -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		1 7 1 7	AXBZ	PATA	19	19.P.C 19.A.V 19.T.C 19.A.V	2.0 1.5 1.75 0.8	0	3032
1159	fruit	fruit	1507	FRUIT	fruit	49	86	batʰai	batʰai	b a tʰ ai	b a - tʰ ai -	AshongMildhanpara	Ashong		kim2011tripura	g		1 7 1 7	AXBZ	PATA	3	3.P.C 3.A.V 3.T.C 3.A.V	2.0 1.5 1.75 0.8	0	3032
1160	fruit	fruit	1507	FRUIT	fruit	49	86	bɨtʰai	bɨtʰai	b ɨ tʰ ai	b ɨ - tʰ ai -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		1 7 1 7	AXBZ	PITA	10	10.P.C 10.I.V 10.T.C 10.A.V	2.0 1.5 1.75 0.8	0	3032
1161	fruit	fruit	1507	FRUIT	fruit	49	86	batʰai	batʰai	b a tʰ ai	b a - tʰ ai -	KhaliBeltolipara	Khali		kim2011tripura	i		1 7 1 7	AXBZ	PATA	14	14.P.C 14.A.V 14.T.C 14.A.V	2.0 1.5 1.75 0.8	0	3032
1162	fruit	fruit	1507	FRUIT	fruit	49	86	ɨmtʰai	ɨmtʰai	ɨ m tʰ ai	- ɨ m tʰ ai -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		7 4 1 7	XMBZ	IMTA	24	24.I.V 24.M.c 24.T.C 24.A.V	1.5 1.1 1.75 0.8	0	3032
1163	fruit	fruit	1507	FRUIT	fruit	49	86	mɨtʰai	mɨtʰai	m ɨ tʰ ai	m ɨ - tʰ ai -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		4 7 1 7	AXBZ	MITA	20	20.M.C 20.I.V 20.T.C 20.A.V	2.0 1.5 1.75 0.8	0	3032
1164	fruit	fruit	1507	FRUIT	fruit	49	86	mɨtʰai	mɨtʰai	m ɨ tʰ ai	m ɨ - tʰ ai -	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		4 7 1 7	AXBZ	MITA	23	23.M.C 23.I.V 23.T.C 23.A.V	2.0 1.5 1.75 0.8	0	3032
1165	fruit	fruit	1507	FRUIT	fruit	49	86	batʰai	batʰai	b a tʰ ai	b a - tʰ ai -	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		1 7 1 7	AXBZ	PATA	2	2.P.C 2.A.V 2.T.C 2.A.V	2.0 1.5 1.75 0.8	0	3032
1166	fruit	fruit	1507	FRUIT	fruit	49	86	pʰol	pʰol	pʰ o l	- pʰ - - o l	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		1 7 5	AXN	PUL	13	13.P.C 13.U.V 13.L.c	2.0 1.5 0.8	0	3034
1167	fruit	fruit	1507	FRUIT	fruit	49	86	bɨtʰai	bɨtʰai	b ɨ tʰ ai	b ɨ - tʰ ai -	PhatungJarichandrapara	Phatung		kim2011tripura	o		1 7 1 7	AXBZ	PITA	17	17.P.C 17.I.V 17.T.C 17.A.V	2.0 1.5 1.75 0.8	0	3032
1168	fruit	fruit	1507	FRUIT	fruit	49	86	bɨtʰai	bɨtʰai	b ɨ tʰ ai	b ɨ - tʰ ai -	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		1 7 1 7	AXBZ	PITA	7	7.P.C 7.I.V 7.T.C 7.A.V	2.0 1.5 1.75 0.8	0	3032
1169	fruit	fruit	1507	FRUIT	fruit	49	86	bɨtʰai	bɨtʰai	b ɨ tʰ ai	b ɨ - tʰ ai -	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		1 7 1 7	AXBZ	PITA	9	9.P.C 9.I.V 9.T.C 9.A.V	2.0 1.5 1.75 0.8	0	3032
1170	fruit	fruit	1507	FRUIT	fruit	49	86	bɨtʰai	bɨtʰai	b ɨ tʰ ai	b ɨ - tʰ ai -	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		1 7 1 7	AXBZ	PITA	8	8.P.C 8.I.V 8.T.C 8.A.V	2.0 1.5 1.75 0.8	0	3032
1171	fruit	fruit	1507	FRUIT	fruit	49	86	butʰai	butʰai	b u tʰ ai	b u - tʰ ai -	MukchakBarbakpur	Mukchak		kim2011tripura	s		1 7 1 7	AXBZ	PYTA	15	15.P.C 15.Y.V 15.T.C 15.A.V	2.0 1.5 1.75 0.8	0	3032
1172	fruit	fruit	1507	FRUIT	fruit	49	86	ɨmtʰai	ɨmtʰai	ɨ m tʰ ai	- ɨ m tʰ ai -	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		7 4 1 7	XMBZ	IMTA	18	18.I.V 18.M.c 18.T.C 18.A.V	1.5 1.1 1.75 0.8	0	3032
1173	fruit	fruit	1507	FRUIT	fruit	49	86	bitʰi	bitʰi	b i tʰ i	b i - tʰ i -	AbengGajni	Abeng	aben1248	kim2011tripura	u		1 7 1 7	AXBZ	PITI	1	1.P.C 1.I.V 1.T.C 1.I.V	2.0 1.5 1.75 0.8	0	3032
1174	fruit	fruit	1507	FRUIT	fruit	49	86	bitʰai	bitʰai	b i tʰ ai	b i - tʰ ai -	ChibokNagarSontosh	Chibok		kim2011tripura	v		1 7 1 7	AXBZ	PITA	6	6.P.C 6.I.V 6.T.C 6.A.V	2.0 1.5 1.75 0.8	0	3032
1175	fruit	fruit	1507	FRUIT	fruit	49	86	tʰai	tʰai	tʰ ai	- - - tʰ ai -	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7	AX	TA	4	4.T.C 4.A.V	2.0 1.5	0	3033
5963	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	bʰoɾa	bʰoɾa	bʰ o ɾ a	- - bʰ o ɾ a - -	Bangla	Bangla	bang1341	kim2011tripura	0		1 7 5 7	AXBZ	PURA	5	5.P.C 5.U.V 5.R.C 5.A.V	2.0 1.5 1.75 0.8	0	3060
5964	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	puɾno	puɾno	p u ɾ n o	- - p u ɾ - n o	Bangla	Bangla	bang1341	kim2011tripura	0		1 7 5 4 7	AXMBZ	PYRNU	5	5.P.C 5.Y.V 5.R.c 5.N.C 5.U.V	2.0 1.5 1.1 1.75 0.8	0	3059
5965	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kəpuŋ	kəpuŋ	k ə p u ŋ	k ə p u - - ŋ -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		1 7 1 7 4	AXBYN	KEPYN	21	21.K.C 21.E.V 21.P.C 21.Y.V 21.N.c	2.0 1.5 1.75 1.3 0.8	0	3058
5966	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kəpuŋ	kəpuŋ	k ə p u ŋ	k ə p u - - ŋ -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		1 7 1 7 4	AXBYN	KEPYN	22	22.K.C 22.E.V 22.P.C 22.Y.V 22.N.c	2.0 1.5 1.75 1.3 0.8	0	3058
5967	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kɨplɨŋ	kɨplɨŋ	k ɨ p l ɨ ŋ	k ɨ p - l ɨ ŋ -	GabingDolchariSapmara	Gabing		kim2011tripura	c		1 7 1 5 7 4	AXBCYN	KIPLIN	11	11.K.C 11.I.V 11.P.C 11.L.C 11.I.V 11.N.c	2.0 1.5 1.75 1.5 1.3 0.8	0	3058
5968	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kɨpulɨŋ	kɨpulɨŋ	k ɨ p u l ɨ ŋ	k ɨ p u l ɨ ŋ -	NaitongLombapara	Naitong		kim2011tripura	d		1 7 1 7 5 7 4	AXBYBYN	KIPYLIN	16	16.K.C 16.I.V 16.P.C 16.Y.V 16.L.C 16.I.V 16.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	3058
5969	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kɔpɨlɨŋ	kɔpɨlɨŋ	k ɔ p ɨ l ɨ ŋ	k ɔ p ɨ l ɨ ŋ -	KemaPakkhipara	Kema		kim2011tripura	e		1 7 1 7 5 7 4	AXBYBYN	KUPILIN	12	12.K.C 12.U.V 12.P.C 12.I.V 12.L.C 12.I.V 12.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	3058
5970	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kɨplɨŋ	kɨplɨŋ	k ɨ p l ɨ ŋ	k ɨ p - l ɨ ŋ -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		1 7 1 5 7 4	AXBCYN	KIPLIN	19	19.K.C 19.I.V 19.P.C 19.L.C 19.I.V 19.N.c	2.0 1.5 1.75 1.5 1.3 0.8	0	3058
5971	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	koplɨŋ	koplɨŋ	k o p l ɨ ŋ	k o p - l ɨ ŋ -	AshongMildhanpara	Ashong		kim2011tripura	g		1 7 1 5 7 4	AXBCYN	KUPLIN	3	3.K.C 3.U.V 3.P.C 3.L.C 3.I.V 3.N.c	2.0 1.5 1.75 1.5 1.3 0.8	0	3058
5972	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kɨplɨŋ	kɨplɨŋ	k ɨ p l ɨ ŋ	k ɨ p - l ɨ ŋ -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		1 7 1 5 7 4	AXBCYN	KIPLIN	10	10.K.C 10.I.V 10.P.C 10.L.C 10.I.V 10.N.c	2.0 1.5 1.75 1.5 1.3 0.8	0	3058
5973	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kʊplʊŋ	kʊplʊŋ	k ʊ p l ʊ ŋ	k ʊ p - l ʊ ŋ -	KhaliBeltolipara	Khali		kim2011tripura	i		1 7 1 5 7 4	AXBCYN	KYPLYN	14	14.K.C 14.Y.V 14.P.C 14.L.C 14.Y.V 14.N.c	2.0 1.5 1.75 1.5 1.3 0.8	0	3058
5974	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kɨpuŋ	kɨpuŋ	k ɨ p u ŋ	k ɨ p u - - ŋ -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		1 7 1 7 4	AXBYN	KIPYN	24	24.K.C 24.I.V 24.P.C 24.Y.V 24.N.c	2.0 1.5 1.75 1.3 0.8	0	3058
5975	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kəpuŋ	kəpuŋ	k ə p u ŋ	k ə p u - - ŋ -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		1 7 1 7 4	AXBYN	KEPYN	20	20.K.C 20.E.V 20.P.C 20.Y.V 20.N.c	2.0 1.5 1.75 1.3 0.8	0	3058
5976	full..container:to.be	to be full (container)	1429	FULL	full (cup)	253	139	kəpuŋ	kəpuŋ	k ə p u ŋ	k ə p u - - ŋ -	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		1 7 1 7 4	AXBYN	KEPYN	23	23.K.C 23.E.V 23.P.C 23.Y.V 23.N.c	2.0 1.5 1.75 1.3 0.8	0	3058
